slug,name,origin,rating,roaster,aroma,acid_or_milk,body,flavor,aftertaste,desc_1,desc_2,desc_3,label
https://www.coffeereview.com/review/classic-blend-fto-rfa/,"Classic Blend (FTO, RFA)",Indonesia; Costa Rica; Brazil,93,Wheelys Cafe Taiwan,8.0,9.0,9.0,9.0,8.0,"Evaluated as espresso. Deeply sweet, cocoa and nut-toned. Date, Nutella, narcissus, oak, a hint of thyme in aroma and small cup. Full, syrupy mouthfeel; cocoa-driven finish. In three parts milk, suggests liquid Nutella with undertones of narcissus.","A blend of coffees from Indonesia, Costa Rica and Brazil roasted for espresso, all fair trade, organic and Rainforest Alliance certified. Wheelys Café Taiwan is a certified-organic mobile café with the mission of linking people together with great coffee. Visit http://www.wheelys.com.tw for more information.",An exceptionally sweet espresso blend with pretty chocolate and hazelnut notes throughout. Especially rich in three parts milk.,"8.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/galapagos-la-tortuga/,Galapagos La Tortuga,"Isla Santa Cruz and Isla San Cristóbal, Galapagos Islands, Ecuador",92,Paradise Roasters,8.0,8.0,9.0,9.0,8.0,"Sweetly nut- and caramel-toned. Cashew butter, caramel, agave syrup, plum, fresh-cut oak in aroma and cup. Sweet structure with brisk acidity; very full, syrupy-smooth mouthfeel. Finish consolidates to notes of cashew and caramel.","Produced by members of the Asociación de Cafetaleros de Santa Cruz from trees of the Typica, Caturra and Bourbon varieties of Arabica and processed by the washed method. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A delicate, intriguing, richly sweet cup from the famous Galapagos Islands.","8.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/south-africa-elephant-coast-estate-coffea-racemosa/,South Africa Elephant Coast Estate Coffea Racemosa,"KwaZulu-Natal province, South Africa",92,Paradise Roasters,9.0,8.0,8.0,9.0,8.0,"Richly bittersweet, deep-toned. Hop flowers, pink peppercorn, tangerine zest, quince, fresh-cut fir in aroma and cup. Sweet-savory structure with friendly, accessible acidity; satiny-smooth mouthfeel. The bittersweet finish centers around tangerine zest and quince.","Produced by Charles Denison of Elephant Coast Estate from the rare, tiny-beaned South African indigenous coffee species Racemosa, and processed by the washed method. Available as part of Rare Coffees Tour. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","While basically sweet, this coffee’s main impulses are a unique and intriguing citrus-zest-like bittersweetness with savory floral underpinnings. ","9.0,8.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/titan-blend-fto/,Titan Blend (FTO),Ethiopia; Colombia; Guatemala,93,Wheelys Café Taiwan,9.0,9.0,8.0,9.0,8.0,"Evaluated as espresso. High-toned, richly sweet-tart. Red plum, dark chocolate, almond nougat, lemon verbena, cedar in aroma and small cup. Crisp, velvety mouthfeel; chocolaty finish with hints of almond nougat and plum. In cappuccino-scaled milk a lily-like floral note surfaces. ","A blend of coffees from Ethiopia, Colombia and Guatemala, all certified fair trade and organic, roasted for espresso. Wheelys Café Taiwan is a certified-organic mobile café with the mission of linking people together with great coffee. Visit http://www.wheelys.com.tw for more information.","Deep, rich, chocolaty: an espresso blend with top notes of stone fruit and bottom notes of dark chocolate and cedar.","9.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-guji-hambela-buku-abel-natural-g1/,Ethiopia Guji Hambela Buku Abel Natural G1,"Guji Zone, Oromia Region, Southern Ethiopia",93,Atom Coffee Roasters,9.0,8.0,9.0,9.0,8.0,"Fruit-forward, sweetly nut-toned. Blueberry, almond butter, baking chocolate, narcissus, cedar in aroma and cup. Sweet-toned structure with gentle, round acidity; full, creamy mouthfeel. The resonant finish centers around notes of blueberry and baking chocolate with undertones of cedar.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with washed coffees. Atom Coffee is a specialty roaster based in Douliou City, Taiwan. For more information, visit https://m.facebook.com/atomcoffee2019/.",A cleanly fruit-toned natural-processed Ethiopia cup with prominent berry and chocolate notes throughout and a particularly full mouthfeel.Click here for more information about coffees from Ethiopia.,"9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-haro-guta-natural/,Ethiopia Haro Guta Natural,"Guji Zone, Oromia Region, southern Ethiopia",94,David's Nose,9.0,9.0,9.0,9.0,8.0,"Richly aromatic, sweetly tart. Boysenberry, star jasmine, cocoa nib, almond nougat, a hint of wine barrel in aroma and cup. Tart-leaning structure with juicy, vibrant acidity; lush, syrupy mouthfeel. Notes of boysenberry and cocoa nib animate the crisply sweet finish.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. Processed by the natural method (dried in the whole fruit). David's Nose is a specialty coffee roaster based in Taipei, Taiwan whose founder studied agronomy and has a deep interest in crop quality. For more information, visit www.dnose.com.tw.","Delicately fruit-forward, intricately balanced, berry and cocoa-driven with bright, juicy acidity.Click here for more information about coffees from Ethiopia.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-yirgacheffe-hafursa-g1/,Ethiopia Yirgacheffe Harfusa G1,"Yirgacheffe growing region, south-central Ethiopia",93,Atom Coffee Roasters,9.0,9.0,8.0,9.0,8.0,"Delicately sweet, spicy. Apricot, freesia-like flowers, hazelnut butter, pink peppercorn, cocoa nib in aroma and cup. Sweet-toned structure with lively, citrusy acidity; silky-smooth mouthfeel. Finish consolidates to notes of apricot and pink peppercorn supported by cocoa nib. ","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. Processed by the washed method (fruit skin and pulp are removed before drying). Atom Coffee is a specialty roaster based in Douliou City, Taiwan. For more information, visit https://m.facebook.com/atomcoffee2019/.",A quietly engaging washed Ethiopia cup with juicy acidity and sweet spice tones as a compelling throughline.Click here for more information about coffees from Ethiopia.,"9.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/kenya-aa-kirinyaga-kii/,Kenya AA Kirinyaga Kii,"Kirinyaga District, south-central Kenya",95,94 Fresh Coffee,9.0,9.0,9.0,9.0,9.0,"Deep-toned, richly sweet-savory. Red currant, hop flowers, cocoa nib, butterscotch, almond butter in aroma and cup. Richly bittersweet, balanced structure with juicy, bright acidity; plush, syrupy mouthfeel. Finish consolidates to cocoa-toned red currant and butterscotch.","Produced by smallholding members of the Rungeto Cooperative Society from trees of the SL34 and SL28 varieties of Arabica. Processed by a particularly meticulous Kenya variation on the traditional wet or “washed” method (fruit skin and pulp are removed before drying). 94 Fresh Coffee is a specialty coffee roaster based in Kaohsiung City that specializes in espresso, including training and machine sales. Wholesale pricing available for all coffees. Visit https://www.facebook.com/94freshcoffee/ for more information.","A fine version of the classic Kenya cup: deep-toned, richly bittersweet, cocoa- and currant-driven.Click here for more information about coffees from Kenya.","9.0,9.0,9.0,9.0,9.0"
https://www.coffeereview.com/review/colombia-antioquia-la-papaya-bourbon-chiroso/,Colombia Antioquia La Papaya Bourbon Chiroso,"Antioquia Department, northwest Colombia",94,94 Fresh Coffee,9.0,9.0,9.0,9.0,8.0,"Crisp, high-toned, chocolaty. Brightly sweet dark chocolate, wisteria, Bing cherry, hazelnut, maple syrup in aroma and cup. Deeply sweet structure with citrusy acidity; full, viscous mouthfeel. Chocolaty and floral-toned in the long, pleasing finish.","Comprised entirely of the Bourbon variety of Arabica and processed by the wet, or washed, method (fruit skin and pulp are removed before drying). Wholesale pricing available for all coffees. 94 Fresh Coffee is a specialty coffee roaster based in Kaohsiung City that specializes in espresso, including training and machine sales. Visit https://www.facebook.com/94freshcoffee/ for more information.","A washed Colombia cup redolent of high-quality chocolate, supported by delicate, sweet wisteria-like flowers.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-gatame-muka-natural/,Ethiopia Gatame Muka Natural,"Odo Shakiso District, Guji Zone, Oromia Region, southern Ethiopia",93,Brain Helmet,9.0,9.0,8.0,9.0,8.0,"Richly sweet-tart, fruit-centered. Pomegranate, dark chocolate, toffee, cedar, narcissus-like flowers in aroma and cup. Tart-leaning structure with vibrant, juicy acidity; satiny-smooth mouthfeel. Finish consolidates to notes of pomegranate and cedar with dark chocolate undertones.","Produced from distinctive traditional varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or “washed” coffees. Brain Helmet is a Wisconsin-based specialty roaster that provides retails and wholesale coffees, as well as education and training. For more information, visit www.brainhelmetcoffee.com.","A vivacious, bright, fruit-toned natural-processed Ethiopia cup.Click here for more information about coffees from Ethiopia.","9.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/geisha-veracruz/,Geisha Veracruz,"Tlaltetela, Veracruz, Mexico",93,Ilustre Specialty Coffees,9.0,9.0,8.0,9.0,8.0,"Delicately rich, sweetly tart. Bergamot, lilac, cocoa nib, apricot, hazelnut in aroma and cup. Sweet-tart structure with high-toned yet juicy acidity; delicate, silky mouthfeel. The flavor-saturated finish leads with bergamot and lilac in the short, rounding to cocoa nib in the long.","Produced by Victoria Debernardi entirely of the Geisha variety of Arabica and processed by the wet, or washed, method. Ilustre is a micro-roastery based in Tijuana, Mexico and San Diego, California that works closely with top Mexican producers and specializes in sourcing the highest-quality coffees. Ilustre is an international brand that ships to both the U.S. and Mexico. For more information, please visit www.ilustrecoffee.com.","A lovely rendition of the admired Geisha variety of Arabica, produced and roasted in Mexico: sweetly tart, balanced, vibrant, engaging.","9.0,9.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-duromina/,Ethiopia Duromina,"Agaro Gera, Jimma Zone, Oromia Region, Ethiopia",90,Brain Helmet,8.0,8.0,8.0,8.0,8.0,"Delicate, sweetly herbaceous, caramel-toned. Lemon verbena, black tea, caramel, oak, a hint of honeysuckle in aroma and cup. Sweet-toned structure with gentle, round acidity; crisp, velvety mouthfeel. The quiet finish centers around notes of lemon verbena and caramel.","Ethiopia coffees like this one are produced largely from local, indigenous varieties of Arabica. Produced by smallholding members of the Kata Mudaga Cooperative Union and processed by the wet, or washed, method (fruit skin and pulp are removed before drying). Brain Helmet is a Wisconsin-based specialty roaster that provides retails and wholesale coffees, as well as education and training. For more information, visit https://brainhelmetcoffee.com/.","A friendly, accessible washed Ethiopia with sweet herbal notes supporting the caramel-toned center.Click here for more information about coffees from Ethiopia.","8.0,8.0,8.0,8.0,8.0"
https://www.coffeereview.com/review/ethiopia-shakiso-natural/,Ethiopia Shakiso Natural,"Guji Zone, Oromia Region, Southern Ethiopia",93,Atomic Coffee Roasters,9.0,8.0,9.0,9.0,8.0,"Deeply aromatic, richly sweet-tart. Dried ripe cherry, honeysuckle, almond butter, baking chocolate, wine barrel in aroma and cup. Sweetly tart structure with fruit-toned, winy acidity; full, syrupy-smooth mouthfeel. Finish consolidates to notes of almond butter and baking chocolate with support from dried cherry.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with washed coffees. Atomic Coffee Roasters is a retail and wholesale coffee roaster on the North Shore of Massachusetts with a cafe in Beverly and roastery in Salem. Visit www.atomicroastery.com or call 978-910-0489 for more information.","A fruit-centered, natural-processed Guji cup with the slightest, very pleasant, hint of sweet ferment, evocative of an oak barrel that’s held a fine wine.Click here for more information about coffees from Ethiopia.","9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/yemen/,Yemen,Yemen,93,Baba Java Coffee,9.0,8.0,9.0,9.0,8.0,"Richly sweet, deeply aromatic, vibrant. Dried apricot, dark chocolate, narcissus, pink grapefruit zest, sandalwood in aroma and cup. Sweet-tart structure with lively, balanced acidity; full, creamy mouthfeel. A quiet finish centers around chocolate and apricot notes supported by sandalwood.","This coffee comes from four growing regions in Yemen: Hajja, Haraz, Beni Ismael and Beni Matar. Although Ethiopia is the botanical home of Coffea Arabica, Yemen introduced the beverage to the rest of the world in the 16th and 17th centuries, and Yemen coffee is still grown from ancient cultivars of arabica on stone-walled terraces. All Yemen coffees are natural-processed, or dried in the whole fruit. This particular Yemen may owe its striking aromatics to ancient tree varieties, but its clean elegance is most likely owing to the efforts of exporter Rayyan Mill in the capital of Sana’a, which has worked with farmers to improve picturesque but often haphazard harvesting and drying procedures. Baba Java is a specialty roaster and cafe retailer located in Hoover Alabama that strives to provide the best coffee experience at every step. Visit www.babajavacoffee.com or call 205-777-5984 for more information.","A lovely introduction to the pleasures of Yemen: fruit-toned yet balanced, floral yet restrained, and mysterious with its throughline of deep aromatic wood that is more perfumy than earthy.Click here for more information about coffees from Yemen.","9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/heritage-blend/,Heritage Blend,Ethiopia; Yemen,92,Baba Java Coffee,9.0,8.0,9.0,8.0,8.0,"Richly fruit-forward, balanced. Black cherry, cocoa nib, bergamot, cedar, maple syrup in aroma and cup. Sweet-toned structure with gentle acidity; plush, syrupy mouthfeel. Resonant cocoa- and fruit-toned finish.","A blend of two coffees from Ethiopia and one from Yemen, all natural-processed, or dried in the whole fruit. Baba Java is a specialty roaster and cafe retailer located in Hoover Alabama that strives to provide the best coffee experience at every step. Visit www.babajavacoffee.com or call 205-777-5984 for more information.",An inviting representation of an all-natural-processed blend: cleanly fruity with elegant undertones of cocoa and aromatic bergamot.,"9.0,8.0,9.0,8.0,8.0"
https://www.coffeereview.com/review/china-yunnan-natural/,China Yunnan Natural,"Yunnan Province, China",91,Baba Java Coffee,8.0,8.0,8.0,9.0,8.0,"Deep-toned, richly sweet-tart. Pie cherry, baking chocolate, magnolia, fresh-cut fir, agave syrup in aroma and cup. Sweetly tart structure with brisk acidity; velvety-smooth mouthfeel. The finish consolidates around notes of baking chocolate and pie cherry with undertones of fresh-cut fir.","Comprised entirely of coffees from the Catimor variety of Arabica and processed by the natural method, meaning the beans were dried in the whole fruit. Baba Java is a specialty roaster and cafe retailer located in Hoover Alabama that strives to provide the best coffee experience at every step. Visit www.babajavacoffee.com or call 205-777-5984 for more information.","A clean, confident natural-processed coffee from China’s Yunnan Province, an excellent representation of this expanding coffee-growing region’s potential for quality.","8.0,8.0,8.0,9.0,8.0"
https://www.coffeereview.com/review/sweet-diary-espresso/,Sweet Diary Espresso,Colombia; Ethiopia; Kenya,91,Choosy Gourmet,8.0,9.0,8.0,8.0,8.0,"Evaluated as espresso. Deeply sweet, chocolate-toned. Chocolate fudge, pear, almond, scorched cedar, gardenia in aroma and small cup. Satiny-smooth mouthfeel; crisp, gently smoky finish with chocolate undertones. In three parts milk, chocolate fudge and almond harmonize with scorched cedar for a satisfying, complex milk shot.","An espresso blend comprised of a washed-process Kenya, two natural-processed Ethiopias, and a semi-washed or honey Colombia. Choosy Gourmet is a cafe in Kaohsiung, Taiwan, where founder Howard Hung’s mission is to highlight the “living soul” of each coffee. Visit www.choosygourmet.com, https://www.facebook.com/choosy.gourmet, email [email protected] or call +886-7-3509609 for more information.","A sweet, resonant espresso blend, especially chocolaty in cappuccino-scaled milk.","8.0,9.0,8.0,8.0,8.0"
https://www.coffeereview.com/review/karimiuki-espresso-2/,Karimiuki Espresso,"Kirinyaga, Kenya",96,JBC Coffee Roasters,9.0,10.0,9.0,9.0,9.0,"Evaluated as espresso. Berry- and flower-driven, intricately sweet-tart, wildly aromatic. Ripe raspberry, wisteria, toffee, sandalwood, dark chocolate in aroma and small cup. Viscous, syrupy mouthfeel; bright, berry-toned finish. In three parts milk, a lot like eating raspberry trifle laced with chocolate.","This exceptional coffee was selected as the No. 7 coffee on Coffee Review’s list of the Top 30 Coffees of 2020. Produced by smallholding members of the Rungeto Farmers' Cooperative Society of the SL28, SL34, Ruiru 11 and Batian varieties of Arabica. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","An exceptional single-origin Kenya espresso, balanced and bright in the straight shot and decadently rich and floral in milk.","9.0,10.0,9.0,9.0,9.0"
https://www.coffeereview.com/review/karimiuki-kenya/,Karimiuki Kenya,"Kirinyaga, Kenya",95,JBC Coffee Roasters,9.0,9.0,9.0,9.0,9.0,"Deeply sweet, richly sweet-savory, intricately balanced. Red currant, star jasmine, dark chocolate, pink grapefruit zest, sandalwood in aroma and cup. Sweetly savory structure with complex, bright acidity; very full, creamy mouthfeel. Lasting finish that carries over all the flavor and aroma notes from the cup.","Produced by smallholding members of the Rungeto Farmers' Cooperative Society of the SL28, SL34, Ruiru 11 and Batian varieties of Arabica. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A juicy Kenya cup with deep red berry notes, rich chocolate throughout, and deep, spice-toned florals.Click here for more information about coffees from Kenya.","9.0,9.0,9.0,9.0,9.0"
https://www.coffeereview.com/review/colombia-san-pedro/,Colombia San Pedro,"Acevedo, Huila Department, Colombia",94,Corvus Coffee Roasters,9.0,9.0,9.0,9.0,8.0,"Crisply sweet, rich-toned, deep. Apricot, citrus blossom, Meyer lemon zest, cocoa nib, maple syrup in aroma and cup. Balanced, sweet-tart structure with juicy acidity; full, syrupy-smooth mouthfeel. Finish consolidates to notes of lemon zest and cocoa nib in the short, with hints of apricot resurfacing in the long.","Produced by Ciro Lugo of Finca San Pedro and processed by the wet, or washed, method. Corvus Coffee Roasters is based in Denver, Colorado and specializes in rare and exclusive coffees from some of the finest growers in the world. Corvus particularly focuses on processing methods and selective harvesting, which result in small, seasonal micro-lots of uniquely sweet, vibrant, and clean flavor profiles. For more information, visit www.corvuscoffee.com.","A pretty washed Colombia cup with notes of stone fruit and cocoa nib as deep, satisfying throughlines; particularly vibrant acidity.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/dr-congo-gera-village-sopacdi/,"DR Congo, Gera Village, SOPACDI","South Kivu Province, the Democratic Republic of the Congo",94,Conscious Cup Coffee Roasters,9.0,9.0,9.0,9.0,8.0,"Very sweet, high-toned, with savory underpinnings. Tangerine zest, cocoa nib, Bing cherry, amber, almond butter in aroma and cup. Tart-leaning but integrated  structure with vibrant, juicy acidity; full, viscous mouthfeel. The finish is animated by notes of Bing cherry and amber.","This exceptional coffee was selected as the No. 25 coffee on Coffee Review’s list of the Top 30 Coffees of 2020.  Produced entirely from trees of Bourbon-related varieties of Arabica by members of the SOPACDI coop. Located overlooking Lake Kivu, on the opposite side of the lake from Rwanda, this rapidly growing cooperative now has nearly 6,000 members and apparently is succeeding in its goal to help heal wounds left by the latest in eastern Congo’s seemingly endless string of horrific rebellions and civil wars. A wet-processed or “washed” coffee (fruit skin and pulp are removed before drying); certified organically grown and fair trade. Conscious Cup Coffee Roasters is an independent and family-owned and -operated cafe and coffee roaster specializing in socially and environmentally sustainable coffees. Visit www.consciouscup.com or call 815-356-0115 for more information.","An especially juicy, high-toned DR Congo cup with notes of citrus zest and bright stone fruit grounded by earthy-perfumy amber-like suggestions.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/signature-espresso/,Signature Espresso,Not disclosed,91,Fieldheads Coffee,8.0,9.0,8.0,9.0,7.0,"Evaluated as espresso. Deep sweet, chocolaty. Chocolate fudge, gardenia, plum, gently scorched fir, a hint of barley in aroma and small cup. Big, velvety mouthfeel; crisply sweet, wood-framed finish. Chocolate fudge notes resurface richly in three parts milk, along with gardenia-like florals.","Fieldheads Coffee Company, based in Bigfork, Montana, features high-altitude-grown and high-altitude-roasted craft coffees. Visit www.fieldheadscoffee.com or call 406-261-8206 for more information.","A darker-roasted, chocolaty espresso blend particularly attractive in cappuccino-scaled milk. ","8.0,9.0,8.0,9.0,7.0"
https://www.coffeereview.com/review/el-floral-colombia/,El Floral Colombia,"Planadas, Tolima Department, Colombia",95,JBC Coffee Roasters,9.0,9.0,9.0,9.0,9.0,"Delicate, confident, complex, lyrical. Passion fruit, cocoa nib, wisteria, lemon verbena, agave syrup in aroma and cup. Sweet-tart structure with juicy, bright acidity; plush, syrupy mouthfeel. Rich, long, flavor-saturated finish.","Produced by Raul Lombana Horta of Finca El Floral from trees of the Caturra, Colombia and Castillo varieties of Arabica and processed by the wet, or washed, method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A multi-layered, nuanced Colombia cup that hits all the right notes: deep florals, high-toned fruits, sweet herbs, rich cocoa.","9.0,9.0,9.0,9.0,9.0"
https://www.coffeereview.com/review/el-salvador-geisha-natural/,El Salvador Geisha Natural,"Chalatenango, El Salvador",94,Paradise Roasters,9.0,9.0,9.0,9.0,8.0,"Sweet-toned, fruit-forward, delicately floral. Dried strawberry, lilac, cocoa nib, almond brittle, wild honey in aroma and cup. Deeply sweet structure with rich, vibrant acidity; full, viscous mouthfeel. Finish leads with notes of dried strawberry and honey in the short, rounding to cocoa nib in the long.","Produced by Marta Yaneth Lemus of Finca San Antonio entirely of the Geisha variety of Arabica and processed by the natural method (i.e., dried in the whole fruit). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","An elegant, lyrical natural-process El Salvador Geisha cup, sweetly fruit- and floral-toned; a coffee that steps lightly but with poise and balance.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/ethiopia-natural-guji-lot-d-minor/,Ethiopia Natural Guji Lot D Minor,"Guji Zone, Oromia Region, Southern Ethiopia",95,Kakalove Cafe,9.0,9.0,9.0,9.0,9.0,"Delicate, high-toned, richly floral. Lilac, cocoa nib, dried apricot, sandalwood, a hint of coconut in aroma and cup. Sweet-tart structure with juicy acidity; plush, syrupy mouthfeel. Rich, deeply aromatic finish that carries over all the notes from the cup; lilac and cocoa nib, in particular.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian varieties of Arabica long grown in the region. This is a dry-processed or “natural” version, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with washed coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A lyrical, delicately balanced, floral-driven natural-processed Ethiopia cup, complete and exhilarating.Click here for more information about coffees from Ethiopia.","9.0,9.0,9.0,9.0,9.0"
https://www.coffeereview.com/review/taiwan-natural-alishan-zhuo-wu-farm-geisha/,Taiwan Natural Alishan Zhuo-Wu Farm Geisha,"Alishan, Chaiyi, Taiwan",94,Kakalove Cafe,9.0,9.0,9.0,9.0,8.0,"Elegantly fruit-toned, chocolaty. Dried mulberry, dark chocolate, ginseng, pink grapefruit zest, frankincense in aroma and cup. Sweet-savory structure with rich, engaging acidity; plush, silky mouthfeel. Chocolate- and fruit-driven finish.","Produced at Zhuo-Wu Farm in Alishan entirely of the Geisha variety of Arabica and processed by the natural method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with washed coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A rare and exceptional Taiwan-grown Geisha centered around notes of dried berry, deep chocolate and an enticing frankincense.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/all-rise/,All Rise,Ethiopia; Democratic Republic of the Congo,94,RND & Red Rooster Coffee Roaster,9.0,9.0,9.0,9.0,8.0,"High-toned, richly sweet-tart. Pie cherry, dark chocolate, almond butter, violet, cedar in aroma and cup. Sweetly tart structure with juicy, fruit-toned acidity; saturatingly viscous, plush mouthfeel. The confident finish centers around notes of pie cherry, dark chocolate and cedar.","This exceptional coffee was selected as the No. 20 coffee on Coffee Review’s list of the Top 30 Coffees of 2020. A blend of coffees composed of a natural-process Ethiopia Kayon Mountain and a washed-process DR Congo SOPACDI. All Rise is a collaboration between RND (Roasters Next Door) Coffee and Red Rooster Coffee Roaster to bring awareness to racial injustice and promote systemic equity in the U.S.  Proceeds from this coffee benefit Dream Corps and the work they do in driving criminal justice reform, building a greener economy, and creating equity in the tech industry. To learn more, visit RND at https://www.roanokecoffee.com/ or Red Rooster at https://redroostercoffee.com/shop/coffees/all/all-rise. ","A collaborative coffee by two Virginia roasters whose proceeds benefit the anti-racism work of Dream Corps: bright, sweet, tart, chocolaty and floral — delicious and worthy.","9.0,9.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/rwanda-natural-musasa/,Rwanda Natural Musasa,Central Rwanda,93,Durango Coffee Company,9.0,8.0,9.0,9.0,8.0,"Delicate, sweetly fruit-toned. Wild strawberry, dark chocolate, hazelnut butter, cedar, agave syrup in aroma and cup. Sweet-tart structure with juicy acidity; plush, syrupy mouthfeel. The quiet finish centers around notes of wild strawberry, dark chocolate and cedar.","Produced by smallholding farmers of the Dukunde Kawa Cooperative near a mountain gorilla habitat in central Rwanda. Processed by the dry or “natural” method, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with wet-processed or ""washed"" coffees. Located in southwestern Colorado, Durango Coffee lays claim to a rich coffee history that dates to 1986. Its motto is “Tough Town, Great Coffee.” Visit www.durangocoffee.com or call 800-748-2275 for more information.","An elegantly delicate natural-processed Rwanda cup with clean berry notes throughout supported by deep, dark chocolate.","9.0,8.0,9.0,9.0,8.0"
https://www.coffeereview.com/review/nano-challa-6-ethiopia/,Nano Challa #6 Ethiopia,"Agaro Gera, Jimma Zone, Oromia State, Ethiopia",93,JBC Coffee Roasters,9.0,9.0,8.0,9.0,8.0,"High-toned, richly floral. Star jasmine, cocoa nib, bergamot, almond nougat, oak in aroma and cup. Sweet-tart structure with bright, juicy acidity; full, satiny mouthfeel. Inviting finish that leads with notes of jasmine and bergamot in the short, rounding to almond and cocoa nib in the long.","Ethiopia coffees like this one are produced largely from local, indigenous varieties of Arabica. Produced by smallholding members of the Nano Challa Cooperative and processed by the wet, or washed, method (fruit skin and pulp are removed before drying). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.",A pleasing washed-process Ethiopia cup with especially engaging acidity and pretty spice-toned floral notes throughout.Click here for more information about coffees from Ethiopia.,"9.0,9.0,8.0,9.0,8.0"
